Sobic.004G002200	paper_57 --> starch content, related to plant fitness under stress
Sobic.004G002300	paper_8 ---> mold resistance related
Sobic.004G158901	paper_38 ---> related to resistance of parasitic plant Striga
Sobic.004G340100	paper_18 ---> related to the perimeter of seed (seed morphology trait)
Sobic.006G149650	paper_43 ---> related to plant color
Sobic.006G149700	paper_43 ---> related to plant color
Sobic.007G093100	paper_18 ---> related to the seed perimeter (seed morphology traits)
